system:index,cap_year,capacitymw,comm_year,country,country_lg,fuel1,fuel2,fuel3,fuel4,gppd_idnr,gwh_2013,gwh_2014,gwh_2015,gwh_2016,gwh_estimt,latitude,longitude,name,owner,source,src_latlon,url,.geo
00000000000000005ffd,0.0,10.0,0.0,IND,India,Biomass,,,,WRI1019982,0.0,0.0,0.0,0.0,238.3031317903634,16.9171,74.4821,SANGLI MIRAJ BIOMASS,Sinewave Pvt ltd,Sinewave Pvt ltd,WRI,https://cdm.unfccc.int/Projects/redirector?ref=4063,"{""type"":""Point"",""coordinates"":[74.48211226305312,16.9170950461078]}"
00000000000000005e0c,0.0,10.0,0.0,IND,India,Coal,,,,WRI1020003,0.0,0.0,0.0,0.0,130.5690280241658,22.1335,75.4568,KASRAWAD FACTORY,Maral Overseas ltd,Maral Overseas ltd,WRI,http://maraloverseas.com/,"{""type"":""Point"",""coordinates"":[75.45679776347704,22.133520641533647]}"
00000000000000006047,0.0,10.0,0.0,IND,India,Coal,,,,WRI1019949,0.0,0.0,0.0,0.0,130.5690280241658,19.7218,79.1757,CHANDRAPUR MANIKGHAR,Manikghar Cement co,Manikghar Cement co,WRI,http://www.manikgarhcement.com/,"{""type"":""Point"",""coordinates"":[79.17569242679551,19.721806882357097]}"
00000000000000005e28,0.0,10.0,0.0,IND,India,Biomass,,,,WRI1019884,0.0,0.0,0.0,0.0,238.3031317903634,25.2267,74.6216,BILIYAKALAN PLANT,Sangam Spinners ltd,Sangam Spinners ltd,WRI,http://www.sangamgroup.com/,"{""type"":""Point"",""coordinates"":[74.6216095247642,25.226697375150064]}"
00000000000000006093,0.0,10.0,0.0,IND,India,Solar,,,,WRI1026205,0.0,0.0,0.0,0.0,19.4069974303222,20.8183,71.0063,Shiloj Solar Power Plant,Mono Steel (India) Ltd,Mono Steel (India) Ltd,Industry About,http://www.monosteel.in,"{""type"":""Point"",""coordinates"":[71.00630549208572,20.818305628689576]}"
00000000000000006014,0.0,10.0,1988.0,IND,India,Hydro,,,,IND0000333,0.0,0.0,0.0,0.0,15.85900811282159,18.6814,73.4948,PAWANA,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[73.4948145584655,18.681412247073148]}"
0000000000000000603d,0.0,10.0,1956.0,IND,India,Hydro,,,,IND0000306,0.0,0.0,0.0,0.0,15.85900811282159,18.2172,77.9576,NIZAM SAGAR,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[77.95760485099865,18.217184390613184]}"
00000000000000005dfe,0.0,10.0,0.0,IND,India,Solar,,,,WRI1026157,0.0,0.0,0.0,0.0,19.4069974303222,23.443,73.2014,Khadoda Solar Power Plant,Gujarat Urja Vikas Nigam Limited,Gujarat Urja Vikas Nigam Limited,Industry About,http://www.azurepower.com,"{""type"":""Point"",""coordinates"":[73.20141249932612,23.44299059340635]}"
00000000000000005d49,0.0,10.0,0.0,IND,India,Solar,,,,WRI1026191,0.0,0.0,0.0,0.0,19.4069974303222,29.9619,75.1631,Ram Tirath Jaga Solar Power Plant,Welspun Solar Punjab Private Limited,Welspun Solar Punjab Private Limited,Industry About,http://www.welspunrenewables.com,"{""type"":""Point"",""coordinates"":[75.16308152131577,29.961884347646034]}"
00000000000000005ed1,0.0,10.0,0.0,IND,India,Solar,,,,WRI1026215,0.0,0.0,0.0,0.0,19.4069974303222,21.0866,85.0987,Talcher Kaniha Solar Power Plant,National Thermal Power Corporation (NTPC),National Thermal Power Corporation (NTPC),Industry About,http://www.ntpc.co.in,"{""type"":""Point"",""coordinates"":[85.09871563841095,21.086617929368064]}"
00000000000000005efc,0.0,10.0,0.0,IND,India,Solar,,,,WRI1026192,0.0,0.0,0.0,0.0,19.4069974303222,18.764,79.4873,Ramagundam Solar Power Plant,Government of India,National Thermal Power Corporation (NTPC),Industry About,http://www.ntpc.co.in,"{""type"":""Point"",""coordinates"":[79.48731710120347,18.763997498536582]}"
00000000000000005f96,0.0,12.0,0.0,IND,India,Wind,,,,WRI1026340,0.0,0.0,0.0,0.0,122.24887926188944,10.9328,77.0912,KS Oils Chinnakuyili Wind Farm,KS Oils,CDM,WRI,https://cdm.unfccc.int/Projects/DB/SGS-UKL1300103078.33/view,"{""type"":""Point"",""coordinates"":[77.09117784325399,10.932806145227351]}"
00000000000000005fd5,0.0,12.0,0.0,IND,India,Coal,,,,WRI1019924,0.0,0.0,0.0,0.0,156.68283362899894,15.316,76.2507,KOPPAL HKMP,Hare Pvt ltd,Hare Pvt ltd,WRI,http://www.tradeindia.com/Seller-2020295-HARE-KRISHNA-METALLICS-PVT-LTD-/,"{""type"":""Point"",""coordinates"":[76.25069337645816,15.316018366649265]}"
00000000000000005e5b,0.0,12.0,0.0,IND,India,Coal,,,,WRI1020002,0.0,0.0,0.0,0.0,156.68283362899894,24.6266,80.831,KAMAL SPONGE,Kjs Ahluwalia group,Kjs Ahluwalia group,WRI,http://www.kjsahluwaliagroup.com/,"{""type"":""Point"",""coordinates"":[80.83098811917135,24.626607803374977]}"
0000000000000000129e,0.0,12.0,1996.0,IND,India,Hydro,,,,IND0000028,0.0,0.0,0.0,0.0,19.03080973538591,32.1686,76.4695,BANER,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[76.46949940954744,32.168616126695674]}"
00000000000000005f6a,0.0,12.0,1994.0,IND,India,Hydro,,,,IND0000258,0.0,0.0,0.0,0.0,19.03080973538591,9.3294,76.8798,MANIYAR,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[76.87982243611197,9.329395534749192]}"
0000000000000000601e,0.0,12.0,1994.0,IND,India,Hydro,,,,IND0000473,0.0,0.0,0.0,0.0,19.03080973538591,18.0723,75.1197,UJJAINI,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[75.11967938100864,18.072301134241464]}"
0000000000000000606a,0.0,12.0,1984.0,IND,India,Hydro,,,,IND0000316,0.0,0.0,0.0,0.0,19.03080973538591,19.4834,75.3696,PAITHON,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[75.36958953326321,19.483386852045257]}"
0000000000000000607f,0.0,15.0,0.0,IND,India,Wind,,,,WRI1026750,0.0,0.0,0.0,0.0,152.81109907736177,21.1902,74.3795,Patnaik Hatti Wind Farm,Patnaik Minerals Pvt. Ltd,CDM,WRI,https://cdm.unfccc.int/Projects/DB/RWTUV1306214743.43/view,"{""type"":""Point"",""coordinates"":[74.37950906476756,21.19020856000807]}"
00000000000000005d9a,0.0,15.0,0.0,IND,India,Solar,,,,WRI1026115,0.0,0.0,0.0,0.0,29.1104961454833,27.3827,72.3188,Bap - GIS 1-2 Solar Power Plant,Green Infra Solar Farms Private Limited (GIS),Sembcorp,Industry About,http://www.sembcorp.com/en/media/features?Id=9179,"{""type"":""Point"",""coordinates"":[72.31878262431064,27.382711037811838]}"
00000000000000005ef2,0.0,15.0,0.0,IND,India,Coal,,,,WRI1019943,0.0,0.0,0.0,0.0,195.85354203624868,21.232,79.6311,BHANDARA STEEL MILL,Sunflag Co ltd,Sunflag Co ltd,WRI,http://www.sunflagsteel.com/,"{""type"":""Point"",""coordinates"":[79.63107827535423,21.231994901917023]}"
00000000000000005dea,0.0,15.0,0.0,IND,India,Solar,,,,WRI1026120,0.0,0.0,0.0,0.0,29.1104961454833,21.6024,69.8441,Bapodar - MBEDL Solar Power Plant,Moser Baer Energy & Development Limited (MBEDL),Moserbaer Solar,Industry About,http://www.moserbaersolar.com,"{""type"":""Point"",""coordinates"":[69.84409761089321,21.60241668470384]}"
00000000000000005ef5,0.0,15.0,0.0,IND,India,Coal,,,,WRI1019970,0.0,0.0,0.0,0.0,195.85354203624868,20.0805,79.7148,MUL GRETA,Greta Energy ltd,Greta Energy ltd,WRI,http://www.gretagroup.com/,"{""type"":""Point"",""coordinates"":[79.71478560903863,20.08051412675698]}"
0000000000000000605a,0.0,15.0,0.0,IND,India,Biomass,,,,WRI1019966,0.0,0.0,0.0,0.0,357.4546976855451,20.8558,78.5814,MAHATMA SUGAR,Mahatma Power ltd,Mahatma Power ltd,WRI,https://www.zaubacorp.com/company/MAHATMA-SUGAR-POWER-LIMITED/U15421MH1997PLC111855,"{""type"":""Point"",""coordinates"":[78.58139279928064,20.85578317486999]}"
00000000000000005ff7,0.0,15.0,0.0,IND,India,Biomass,,,,WRI1019907,0.0,0.0,0.0,0.0,357.4546976855451,16.2774,74.7111,BELLAD-BAGEWADI,Vishwanath Sugars ltd,Vishwanath Sugars ltd,WRI,http://www.vssil.co.in/,"{""type"":""Point"",""coordinates"":[74.71110680270881,16.27741841357688]}"
00000000000000005dd0,0.0,15.0,0.0,IND,India,Solar,,,,WRI1026163,0.0,0.0,0.0,0.0,29.1104961454833,23.3618,70.0536,Khirsara - Welspun Solar Power Plant,Welspun Urja India Limited,Urja India edEnewables,Industry About,http://www.welspunrenewables.com,"{""type"":""Point"",""coordinates"":[70.05361280319285,23.361796723896912]}"
0000000000000000117c,0.0,15.0,1979.0,IND,India,Hydro,,,,IND0000135,0.0,0.0,0.0,0.0,23.788512169232387,23.4263,91.8223,GUMTI,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[91.82232207304455,23.426294009958298]}"
0000000000000000128b,0.0,15.0,1959.0,IND,India,Hydro,,,,IND0000121,0.0,0.0,0.0,0.0,23.788512169232387,34.2236,74.7781,GANDHARBAL,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[74.77811755294518,34.22359750618125]}"
00000000000000005f69,0.0,15.0,1994.0,IND,India,Hydro,,,,IND0000177,0.0,0.0,0.0,0.0,23.788512169232387,8.9553,77.0697,KALLADA,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[77.06967874790021,8.955293322277587]}"
0000000000000000603e,0.0,15.0,1999.0,IND,India,Hydro,,,,IND0000416,0.0,0.0,0.0,0.0,23.788512169232387,18.6609,78.0876,SINGUR,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[78.08758685547589,18.660900584073808]}"
00000000000000006097,0.0,15.0,1991.0,IND,India,Hydro,,,,IND0000050,0.0,0.0,0.0,0.0,23.788512169232387,19.5132,73.4173,BHATSA,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[73.41730111864086,19.51318935583424]}"
00000000000000006092,0.0,15.0,0.0,IND,India,Solar,,,,WRI1026149,0.0,0.0,0.0,0.0,29.1104961454833,20.8772,71.2801,Jafrabad Solar Power Plant,Sunkon Energy Private Limited,Sunkon Energy Private Limited,Industry About,http://www.jinkosolar.com/press_detail_568.html?lan=en,"{""type"":""Point"",""coordinates"":[71.28009355400256,20.877192503646114]}"
00000000000000006098,0.0,15.0,0.0,IND,India,Coal,,,,WRI1019972,0.0,0.0,0.0,0.0,195.85354203624868,19.261,73.3638,MURBAD PLANT,Technocraft Technocraft group,Technocraft Technocraft group,WRI,http://www.technocraftgroup.com/,"{""type"":""Point"",""coordinates"":[73.36380023834498,19.26099015584889]}"
00000000000000005dfa,0.0,15.0,0.0,IND,India,Solar,,,,WRI1026213,0.0,0.0,0.0,0.0,29.1104961454833,23.9116,71.9324,Solitaire Solar Power Plant,Solitaire Energies Pvt Ltd,Moser Baer Clean Energy Limited (MBCEL),Industry About,http://www.moserbaersolar.com,"{""type"":""Point"",""coordinates"":[71.9323823906972,23.91161701217251]}"
00000000000000005e04,0.0,15.0,0.0,IND,India,Solar,,,,WRI1026220,0.0,0.0,0.0,0.0,29.1104961454833,22.3172,72.4397,Wadgam Solar Power Plant,ACME Cleantech Solutions Private Limited,ACME Cleantech Solutions Private Limited,Industry About,http://www.acme.in,"{""type"":""Point"",""coordinates"":[72.43969820444242,22.317183059462113]}"
00000000000000005e70,0.0,15.0,0.0,IND,India,Solar,,,,WRI1026211,0.0,0.0,0.0,0.0,29.1104961454833,24.1185,82.6415,Singrauli Solar Power Plant,Government of India,National Thermal Power Corporation (NTPC),Industry About,http://www.ntpc.co.in,"{""type"":""Point"",""coordinates"":[82.64149022435184,24.11848409043065]}"
00000000000000005dd2,0.0,15.0,0.0,IND,India,Solar,,,,WRI1026152,0.0,0.0,0.0,0.0,29.1104961454833,23.35,70.388,Karmaria Solar Power Plant,SunBorne Energy Gujarat One Pvt,SunBorne Energy Gujarat One Private Limited,Industry About,http://sunborneenergy.com,"{""type"":""Point"",""coordinates"":[70.38799330504209,23.349992418932306]}"
00000000000000006004,0.0,16.0,0.0,IND,India,Biomass,,,,WRI1019959,0.0,0.0,0.0,0.0,381.2850108645814,17.1657,74.2459,KARAD MILL,Ym Ssk ltd,Ym Ssk ltd,WRI,http://www.kcpsugar.com/index.html,"{""type"":""Point"",""coordinates"":[74.24589151389439,17.16570358298605]}"
0000000000000000606e,0.0,16.0,0.0,IND,India,Biomass,,,,WRI1019987,0.0,0.0,0.0,0.0,381.2850108645814,19.3804,74.8397,SONAI MILL,Mula Ssk ltd,Mula Ssk ltd,WRI,http://viainfotech.biz/Biomass/theme5/document/green_market/REC-project-list.pdf,"{""type"":""Point"",""coordinates"":[74.83969742523205,19.38037970416016]}"
00000000000000005fb6,0.0,16.0,0.0,IND,India,Biomass,,,,WRI1019922,0.0,0.0,0.0,0.0,381.2850108645814,12.1056,76.7606,KOLLEGAL SUGAR,Bannari Sugars ltd,Bannari Sugars ltd,WRI,http://www.bannari.com/sugar.html,"{""type"":""Point"",""coordinates"":[76.76061242095605,12.10560648258583]}"
00000000000000006005,0.0,16.0,0.0,IND,India,Biomass,,,,WRI1019995,0.0,0.0,0.0,0.0,381.2850108645814,17.1653,74.2456,YASHWANTRAO MOHITE,Yashwantrao Krishna ssk,Yashwantrao Krishna ssk,WRI,http://viainfotech.biz/Biomass/theme5/document/green_market/REC-project-list.pdf,"{""type"":""Point"",""coordinates"":[74.24562221416137,17.165299633386496]}"
00000000000000005f85,0.0,16.0,1999.0,IND,India,Hydro,,,,IND0000342,0.0,0.0,0.0,0.0,25.374412980514546,10.3118,76.617,PORINGALKUTTU L,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[76.61698589667182,10.311800960853377]}"
00000000000000006008,0.0,16.0,1998.0,IND,India,Hydro,,,,IND0000509,0.0,0.0,0.0,0.0,25.374412980514546,17.1401,73.866,WARNA,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[73.8659993571626,17.14012010834792]}"
00000000000000006011,0.0,16.0,1977.0,IND,India,Hydro,,,,IND0000049,0.0,0.0,0.0,0.0,25.374412980514546,18.1012,73.7252,BHATGARH,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[73.72520048007522,18.10120597225367]}"
00000000000000006012,0.0,16.0,1991.0,IND,India,Hydro,,,,IND0000192,0.0,0.0,0.0,0.0,25.374412980514546,18.3803,73.6116,KHADAVASLA I&II,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[73.61160087602413,18.380290262253475]}"
00000000000000006071,0.0,16.0,0.0,IND,India,Biomass,,,,WRI1019984,0.0,0.0,0.0,0.0,381.2850108645814,19.6125,74.1924,SBT SUGAR,Sahakarmaharshi Bhausaheb thor,Sahakarmaharshi Bhausaheb thor,WRI,http://www.thoratsugar.com/,"{""type"":""Point"",""coordinates"":[74.19239063359854,19.61251607403456]}"
00000000000000005fd0,0.0,18.0,0.0,IND,India,Biomass,,,,WRI1019920,0.0,0.0,0.0,0.0,428.94563722265417,14.7753,75.3131,KCSF SANGUR,Gm Energy ltd,Gm Energy ltd,WRI,http://www.gmsugars.com/,"{""type"":""Point"",""coordinates"":[75.31308147261512,14.775309386007944]}"
00000000000000005fc1,0.0,18.0,0.0,IND,India,Coal,,,,WRI1019909,0.0,0.0,0.0,0.0,235.0242504434984,15.1777,77.1036,BELLARY JANKI,Janki Corp ltd,Janki Corp ltd,WRI,http://jankicorp.com/,"{""type"":""Point"",""coordinates"":[77.10361051426234,15.177688070448001]}"
0000000000000000609c,0.0,18.0,0.0,IND,India,Gas,,,,WRI1019991,0.0,0.0,0.0,0.0,292.440660677935,19.0366,72.8892,TROMBAY WORKS,Rashtriya & fert,Rashtriya & fert,WRI,http://documents.worldbank.org/curated/en/442061468041961880/pdf/multi-page.pdf,"{""type"":""Point"",""coordinates"":[72.88920434216325,19.036618594943604]}"
0000000000000000601c,0.0,18.0,0.0,IND,India,Biomass,,,,WRI1019980,0.0,0.0,0.0,0.0,428.94563722265417,17.708,75.1361,SAHAKAR SHIROMANI,Sahakar Shiromani vasantrao,Sahakar Shiromani vasantrao,WRI,http://www.sitsonindia.com/pdf/EPC%20power%20projects.pdf,"{""type"":""Point"",""coordinates"":[75.13610666472364,17.707983478736725]}"
00000000000000005db2,0.0,20.0,0.0,IND,India,Wind,,,,WRI1026674,0.0,0.0,0.0,0.0,203.74813210314906,26.5114,71.4974,LNJP Bahla Basti Wind Farm,LNJ Power Ventures Limited,CDM,WRI,https://cdm.unfccc.int/Projects/DB/KBS_Cert1356901378.31/view,"{""type"":""Point"",""coordinates"":[71.49741843856015,26.511391751583737]}"
00000000000000005dc0,0.0,20.0,0.0,IND,India,Wind,,,,WRI1026348,0.0,0.0,0.0,0.0,203.74813210314906,26.8051,70.7381,MRMPL Mudari Wind Farm,Jodhpur Vidyut Vitran Nigam Limited,CDM,WRI,https://cdm.unfccc.int/Projects/DB/LRQA%20Ltd1278588174.29/view,"{""type"":""Point"",""coordinates"":[70.73808295798491,26.805107993745]}"
00000000000000006002,0.0,20.0,0.0,IND,India,Wind,,,,WRI1026664,0.0,0.0,0.0,0.0,203.74813210314906,17.3816,74.5345,BEL Chikhalhol Wind Farm,Bhilwara Energy Limited,CDM,WRI,https://cdm.unfccc.int/Projects/DB/RINA1416216844.8/view,"{""type"":""Point"",""coordinates"":[74.53449106112804,17.381592202300794]}"
00000000000000006077,0.0,20.0,0.0,IND,India,Wind,,,,WRI1026667,0.0,0.0,0.0,0.0,203.74813210314906,19.6274,73.7839,Enercon Sonoshi Wind Farm,Enercon India Ltd.,CDM,WRI,https://cdm.unfccc.int/Projects/DB/DNV-CUK1279516994.31/view,"{""type"":""Point"",""coordinates"":[73.7839078218764,19.627417325929052]}"
00000000000000005deb,0.0,20.0,0.0,IND,India,Solar,,,,WRI1026119,0.0,0.0,0.0,0.0,38.8139948606444,21.5967,69.843,Bapodar - Hiraco Solar Power Plant,Hiraco Renewable Energy Private Limited (HREPL),Hiraco India,Industry About,http://www.hiracoindia.com,"{""type"":""Point"",""coordinates"":[69.84302041196109,21.59671650702131]}"
00000000000000006019,0.0,20.0,0.0,IND,India,Biomass,,,,WRI1019986,0.0,0.0,0.0,0.0,476.6062635807268,17.8676,74.8405,SHRI SHANKAR,Shri Ssk ltd,Shri Ssk ltd,WRI,http://viainfotech.biz/Biomass/theme5/document/green_market/REC-project-list.pdf,"{""type"":""Point"",""coordinates"":[74.84050532443116,17.867588453847585]}"
00000000000000005da0,0.0,20.0,0.0,IND,India,Solar,,,,WRI1026159,0.0,0.0,0.0,0.0,38.8139948606444,27.3225,71.9951,Khetusar - Northern Solar Power Plant,Northern Solaire Prakash Private Limited,Solairedirect,Industry About,http://www.solairedirect.com,"{""type"":""Point"",""coordinates"":[71.99508434520503,27.322477664190128]}"
00000000000000005e21,0.0,20.0,0.0,IND,India,Coal,,,,WRI1019883,0.0,0.0,0.0,0.0,261.1380560483316,23.6026,74.2562,BANSWARA CEMENT,India Ltd icl),India Ltd icl),WRI,http://www.indiacements.co.in/,"{""type"":""Point"",""coordinates"":[74.25621467032732,23.602595568517206]}"
00000000000000005ffb,0.0,20.0,0.0,IND,India,Biomass,,,,WRI1019962,0.0,0.0,0.0,0.0,476.6062635807268,16.589,74.2993,KOLHAPUR KAGAL,Shri Vedganga ssk,Shri Vedganga ssk,WRI,http://www.tradeindia.com/Seller-6835496-Shri-Dudhganga-Vedganga-SSK-Ltd-/,"{""type"":""Point"",""coordinates"":[74.2993026276126,16.588998204695997]}"
00000000000000006023,0.0,20.0,0.0,IND,India,Solar,,,,WRI1026146,0.0,0.0,0.0,0.0,38.8139948606444,17.9054,76.3224,Horti Solar Power Plant,Essel MP Energy Limited,Essel MP Energy Limited,Industry About,http://www.esselgroup.com,"{""type"":""Point"",""coordinates"":[76.3224168720226,17.905380183049875]}"
00000000000000005ff5,0.0,20.0,0.0,IND,India,Biomass,,,,WRI1019961,0.0,0.0,0.0,0.0,476.6062635807268,16.0327,74.4583,KOLHAPUR HEMARUS,Hemarus Technologies ltd,Hemarus Technologies ltd,WRI,http://www.hemarus.co.in/facilities.html,"{""type"":""Point"",""coordinates"":[74.45827923667972,16.032714722827603]}"
00000000000000005d47,0.0,20.0,0.0,IND,India,Solar,,,,WRI1026167,0.0,0.0,0.0,0.0,38.8139948606444,29.8509,75.4023,Lakhmirwala Solar Power Plant,Essel Clean Energy Limited,Clean Energy edOjects.Com,Industry About,http://esselinfraprojects.com,"{""type"":""Point"",""coordinates"":[75.4023094508267,29.850887974347632]}"
00000000000000005fec,0.0,20.0,0.0,IND,India,Gas,,,,WRI1019913,0.0,0.0,0.0,0.0,324.93406741992777,15.2529,74.6283,Dandeli Mill,West Coast Paper Mills Ltd.,West Coast Paper Mills Ltd.,WRI,http://www.westcoastpaper.com/infrastructure/,"{""type"":""Point"",""coordinates"":[74.62829713480119,15.252912462541872]}"
00000000000000005e53,0.0,20.0,2006.0,IND,India,Hydro,,,,IND0000032,0.0,0.0,0.0,0.0,31.71801622564318,24.223,81.2747,BANSAGAR (IV),,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[81.27470431263197,24.223017270136275]}"
00000000000000005e60,0.0,20.0,1991.0,IND,India,Hydro,,,,IND0000061,0.0,0.0,0.0,0.0,31.71801622564318,23.3256,81.0333,BIRSINGHPUR,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[81.03332198525678,23.32562079309282]}"
00000000000000005e9c,0.0,20.0,1973.0,IND,India,Hydro,,,,IND0000212,0.0,0.0,0.0,0.0,31.71801622564318,26.497,86.9549,KOSI,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[86.95490893162939,26.49698421586647]}"
00000000000000005f62,0.0,20.0,1986.0,IND,India,Hydro,,,,IND0000399,0.0,0.0,0.0,0.0,31.71801622564318,8.6895,77.3048,SERVALAR,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[77.30482229812678,8.689494485774071]}"
00000000000000005fba,0.0,20.0,1994.0,IND,India,Hydro,,,,IND0000336,0.0,0.0,0.0,0.0,31.71801622564318,14.6859,77.7147,PENNA AHOBELAM,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[77.71469649180294,14.685901874641004]}"
00000000000000005dbe,0.0,24.0,0.0,IND,India,Wind,,,,WRI1026342,0.0,0.0,0.0,0.0,244.49775852377888,26.6797,71.026,Kohinoor Wind Farm,Kohinoor Planet Construction Pvt. Ltd,CDM,WRI,https://cdm.unfccc.int/Projects/DB/BVQI1302691944.71/view,"{""type"":""Point"",""coordinates"":[71.02600925588598,26.67970408472932]}"
00000000000000005e0f,0.0,24.0,0.0,IND,India,Wind,,,,WRI1026766,0.0,0.0,0.0,0.0,244.49775852377888,22.8396,76.1906,IL&FS Kaladeh Wind Farm,IL&FS Wind Power Limited,CDM,WRI,https://cdm.unfccc.int/Projects/DB/LRQA%20Ltd1346322352.66/view,"{""type"":""Point"",""coordinates"":[76.19059465270298,22.839579658257197]}"
00000000000000005f76,0.0,24.0,0.0,IND,India,Wind,,,,WRI1026654,0.0,0.0,0.0,0.0,244.49775852377888,9.9621,77.3709,Theni Wind Farm,Green Infra Wind Power Projects Limited,CDM,WRI,https://cdm.unfccc.int/Projects/DB/SGS-UKL1374760004.52/view,"{""type"":""Point"",""coordinates"":[77.37089049929754,9.962115257510096]}"
0000000000000000602f,0.0,24.0,0.0,IND,India,Biomass,,,,WRI1019911,0.0,0.0,0.0,0.0,571.9275162968722,16.5471,77.0825,CORE GREEN SUGAR,Core Fuels ltd,Core Fuels ltd,WRI,http://www.coregreen.in/,"{""type"":""Point"",""coordinates"":[77.0825153685081,16.54712209620937]}"
00000000000000005ffc,0.0,24.0,0.0,IND,India,Biomass,,,,WRI1019958,0.0,0.0,0.0,0.0,571.9275162968722,16.6038,74.4045,HAPURI MILL,Jawahar Ssk ltd,Jawahar Ssk ltd,WRI,http://www.shamrajenercon.com/cer16.htm,"{""type"":""Point"",""coordinates"":[74.40450905665081,16.603809690012806]}"
00000000000000005fdc,0.0,24.0,0.0,IND,India,Biomass,,,,WRI1019914,0.0,0.0,0.0,0.0,571.9275162968722,14.3277,75.8808,DAVANGERE MILL,Davangere Co ltd,Davangere Co ltd,WRI,http://biomass-power.industry-focus.net/karnataka-biomass-projects/148-davangere-sugar-co-to-set-up-30-mw-biomass-power-project-davangere-sugar-co-to-set-up-30-mw-biomass-power-project.html,"{""type"":""Point"",""coordinates"":[75.88081019313742,14.327688346418347]}"
00000000000000006000,0.0,24.0,0.0,IND,India,Biomass,,,,WRI1019904,0.0,0.0,0.0,0.0,571.9275162968722,16.7708,74.9191,ATHANI SUGAR,Shree Sugars ltd,Shree Sugars ltd,WRI,http://www.renukasugars.com/,"{""type"":""Point"",""coordinates"":[74.91909596318793,16.77082040778207]}"
00000000000000006028,0.0,24.0,0.0,IND,India,Biomass,,,,WRI1019932,0.0,0.0,0.0,0.0,571.9275162968722,16.3918,75.0411,SAMEERWADI MILL,Godavari Mills ltd,Godavari Mills ltd,WRI,http://www.somaiya.com/,"{""type"":""Point"",""coordinates"":[75.04108874225184,16.391781033538198]}"
00000000000000005ff2,0.0,24.0,2000.0,IND,India,Hydro,,,,IND0000106,0.0,0.0,0.0,0.0,38.06161947077182,16.3537,74.0095,DUDH GANGA,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[74.00949123158031,16.353720004602877]}"
00000000000000005fb9,0.0,25.0,0.0,IND,India,Biomass,,,,WRI1019918,0.0,0.0,0.0,0.0,595.7578294759086,13.9808,76.6279,HIRIYUR BIOMASS,Rk Pvt ltd,Rk Pvt ltd,WRI,http://rkmpowergen.in/,"{""type"":""Point"",""coordinates"":[76.62789253585964,13.980785406983074]}"
00000000000000005e35,0.0,25.0,0.0,IND,India,Coal,,,,WRI1019891,0.0,0.0,0.0,0.0,326.4225700604145,25.6732,76.1901,LAKHERI CEMENT PLANT,Acc Acc ltd,Acc Acc ltd,WRI,http://www.acclimited.com/,"{""type"":""Point"",""coordinates"":[76.19010093652575,25.673196332518696]}"
00000000000000005fd9,0.0,25.0,0.0,IND,India,Coal,,,,WRI1019912,0.0,0.0,0.0,0.0,326.4225700604145,15.1707,76.377,DANAPUR BMM,Bmm Pvt ltd,Bmm Pvt ltd,WRI,http://jobs.cari.co.in/jobs/bmm-ispat-ltd,"{""type"":""Point"",""coordinates"":[76.37699495125062,15.170686277389144]}"
00000000000000005dfd,0.0,25.0,0.0,IND,India,Solar,,,,WRI1026134,0.0,0.0,0.0,0.0,48.5174935758055,24.5216,72.1999,Dhanera Solar Power Plant,Sand Land Real Estates Pvt Ltd,Est vt Arind,Industry About,http://www.firstsolarind.com,"{""type"":""Point"",""coordinates"":[72.19988679217659,24.521580907492137]}"
